id,mailto_wave2
14422,False
14424,False
14425,True
14432,True
14434,False
14446,False
14447,False
14448,False
14456,False
14460,False
14467,False
14472,False
14474,True
14477,False
14478,True
14480,False
14488,True
14497,False
14498,False
14499,True
14501,False
14502,False
14503,False
14515,False
14518,True
14520,False
14522,False
14523,False
14528,False
14529,False
14531,False
14534,False
14537,False
14538,True
14539,False
14541,True
14543,False
14545,False
14546,False
14555,False
14562,False
14563,False
14564,False
14565,False
14572,False
14573,False
14574,False
14577,False
14579,False
14582,False
14587,False
14597,False
14600,False
14602,False
14603,True
14612,True
14613,False
14616,True
14618,False
14626,False
14627,False
14629,False
14631,False
14632,False
14634,False
14643,True
14645,False
14646,False
14657,True
14659,False
14660,False
14662,True
14664,False
14665,True
14680,False
14682,False
14692,True
14705,False
14706,True
14711,False
14716,False
14717,True
14718,False
14719,False
14726,False
14729,False
14734,False
14735,True
14736,False
14739,True
14746,True
14748,True
14749,False
14751,True
14753,True
14755,True
14756,False
14758,False
14760,True
14761,False
14762,True
14771,True
14774,False
14775,True
14777,False
14779,True
14783,True
14788,False
14789,True
14804,False
14805,False
14807,True
14810,False
14811,False
14815,False
14820,False
14825,False
14832,True
14834,False
14836,True
14839,True
14840,False
14844,True
14848,False
14849,False
14850,True
14852,False
14857,True
14861,False
14865,False
14867,False
14872,False
14875,False
14876,False
14879,False
14883,False
14886,False
14887,True
14888,True
14897,False
14904,False
14909,False
14913,False
14914,True
14915,False
14925,False
14926,False
14927,True
14928,False
14933,False
14935,False
14944,False
14947,False
14948,False
14949,False
14954,False
14963,False
14965,False
14966,False
14967,False
14970,False
14971,False
14976,True
14978,True
14979,False
14981,True
14982,False
14984,False
14985,False
14987,False
14988,False
14989,False
14990,True
14995,False
14996,False
14998,False
15003,False
15008,False
15009,False
15015,False
15016,False
15019,False
15020,False
15021,False
15023,False
15024,False
15026,False
15027,True
15028,False
15029,True
15032,True
15033,False
15037,False
15042,False
15045,False
15051,False
15053,False
15055,False
15065,True
15068,False
15069,True
15071,False
15078,False
15085,False
15088,False
15093,False
15101,True
15104,True
15106,False
15109,True
15110,True
15111,False
15112,False
15115,False
15117,False
15120,True
15121,True
15129,False
15133,False
15134,False
15135,False
15137,True
15140,False
15142,True
15143,False
15145,False
15146,True
15147,False
15152,False
15153,False
15157,False
15159,False
15163,False
15164,False
15165,True
15166,False
15170,False
15180,False
15181,False
15184,True
15187,True
15188,False
15189,False
15190,False
15195,False
15196,False
15197,True
15199,False
15200,False
15203,False
15204,True
15205,False
15206,False
15208,False
15210,False
15211,False
15215,False
15221,True
15222,False
15227,True
15233,False
15234,False
15236,True
15243,False
15245,False
15247,False
15257,True
15261,False
15262,False
15265,False
15271,False
15275,True
15276,False
15280,True
15281,False
15287,True
15288,False
15294,False
15301,False
15312,True
15317,False
15320,True
15321,False
15326,False
15327,False
15331,False
15341,False
15343,True
15345,True
15354,False
15356,False
15357,False
15359,False
15361,False
15363,True
15368,False
15371,False
15373,False
15374,True
15380,False
15381,True
15385,False
15387,False
15394,True
15397,False
15407,False
15411,False
15412,False
15416,False
15417,False
15421,False
15433,False
15437,False
15438,True
15439,True
15441,False
15449,False
15450,False
15456,False
15457,False
15462,False
15463,False
15464,True
15468,False
15469,False
15473,False
15474,False
15475,False
15477,True
15484,False
15485,False
15486,False
15493,False
15495,False
15497,False
15499,False
15500,False
15501,False
15505,True
15510,False
15513,True
15515,True
15518,True
15519,False
15520,True
15521,False
15524,False
15526,True
15531,False
15532,False
15535,True
15537,True
15541,True
15545,False
15546,True
15548,False
15549,False
15552,True
15553,False
15556,False
15561,False
15562,False
15564,False
15569,False
15570,False
15574,False
15578,False
15589,False
15593,True
15596,False
15599,False
15602,False
15603,False
15608,False
15610,False
15612,False
15613,False
15615,False
15621,False
15624,False
15625,True
15632,False
15634,False
15639,False
15640,False
15641,False
15645,True
15648,True
15651,False
15655,False
15659,False
15661,False
15668,True
15669,False
15670,False
15679,False
15681,False
15684,False
15686,False
15689,True
15690,True
15697,False
15698,False
15704,False
15707,False
15708,False
15710,False
15720,False
15721,True
15722,False
15725,False
15729,False
15732,False
15733,False
15741,False
15743,False
15745,False
15746,False
15749,True
15752,False
15754,True
15755,True
15760,False
15769,True
15775,False
15779,False
15781,False
15783,False
15784,False
15785,False
15788,False
15789,False
15792,False
15793,False
15794,False
15796,False
15799,False
15806,False
15809,False
15812,False
15817,False
15818,False
15821,True
15826,False
15829,False
15838,False
15841,True
15842,False
15848,False
15849,True
15850,False
15853,True
15854,True
15858,True
15859,False
15868,False
15871,False
15872,False
15879,False
15881,True
15898,False
15904,False
15906,False
15907,False
15910,True
15915,False
15916,False
15919,False
15925,False
15927,False
15931,False
15932,False
15935,True
15939,False
15945,False
15951,False
15952,False
15953,False
15956,False
15957,False
15958,True
15966,True
15968,True
15973,False
15975,False
15980,False
15982,True
15986,False
15987,False
15988,False
15989,False
16007,True
16008,False
16009,False
16015,False
16017,False
16018,False
16027,False
16028,False
16031,False
16032,False
16036,False
16037,False
16041,True
16043,True
16046,False
16048,False
16053,False
16055,True
16060,False
16063,False
16066,False
16067,False
16069,True
16076,False
16078,True
16085,False
16091,False
16094,True
16099,True
16101,True
16102,True
16103,False
16105,True
16109,False
16111,True
16113,True
16116,False
16118,False
16123,False
16125,True
16131,False
16135,False
16136,True
16139,False
16140,False
16142,False
16145,False
16146,False
16148,True
16152,True
16153,False
16156,False
16159,False
16160,False
16170,False
16174,True
16177,True
16191,True
16192,False
16195,False
16196,False
16199,True
16203,False
16205,False
16210,False
16211,False
16214,False
16215,False
16217,False
16218,False
16220,False
16226,False
16228,True
16229,False
16230,True
16232,False
16236,False
16239,True
16242,False
16252,False
16253,False
16255,False
16257,False
16266,False
16274,False
16275,False
16280,True
16281,False
16282,False
16286,False
16291,False
16292,True
16301,False
16305,False
16308,True
16309,False
16311,False
16316,True
16329,False
16330,True
16336,True
16341,True
16343,False
16348,False
16352,True
16353,True
16354,False
16357,False
16358,False
16359,False
16360,False
16362,False
16365,False
16369,False
16370,False
16372,True
16375,False
16378,False
16379,False
16390,True
16394,False
16403,False
16406,False
16409,False
16412,True
16417,True
16423,False
16426,False
16431,False
16432,False
16434,False
16436,True
16437,False
16448,True
16449,False
16451,False
16452,False
16455,False
16457,False
16460,False
16463,True
16474,False
16475,False
16478,False
16491,False
16494,False
16500,False
16504,False
16506,True
16507,False
16508,False
16511,True
16512,False
16514,False
16516,True
16517,False
16518,False
16525,False
16528,True
16529,False
16530,False
16533,True
16535,False
16539,False
16541,False
16547,True
16549,True
16553,False
16556,True
16562,False
16563,False
16569,False
16570,False
16576,False
16580,False
16586,True
16589,False
16592,False
16595,False
16598,False
16612,False
16613,True
16617,False
16618,False
16620,True
16624,False
16625,False
16626,False
16627,False
16628,False
16631,True
16634,False
16638,True
16639,False
16640,True
16647,False
16649,False
16651,False
16652,True
16659,False
16667,False
16668,False
16670,False
16673,False
16674,False
16680,False
16690,False
16697,True
16698,True
16699,False
16700,False
16701,False
16705,False
16711,True
16716,False
16718,False
16719,False
16721,False
16723,False
16729,True
16732,False
16735,False
16737,True
16746,False
16748,False
16749,False
16751,False
16752,False
16755,False
16761,True
16763,False
16764,True
16772,False
16773,False
16776,False
16779,False
16785,False
16789,False
16790,True
16791,False
16793,True
16794,False
16798,False
16801,False
16807,True
16809,False
16813,True
16831,False
16832,True
16833,True
16837,False
16841,True
16842,True
16843,False
16849,True
16850,False
16854,False
16856,True
16857,True
16867,False
16870,True
16874,True
16877,True
16882,False
16883,False
16885,False
16890,False
16899,False
16900,False
16902,False
16903,False
16907,False
16908,False
16910,True
16911,False
16912,False
16918,False
16924,True
16927,False
16929,False
16932,False
16935,False
16936,False
16938,True
16940,False
16944,False
16945,False
16946,True
16949,False
16953,False
16955,False
16972,False
16976,False
16980,False
16983,True
16985,False
16986,False
16990,False
16991,False
16993,False
16996,False
16999,False
17002,False
17003,False
17005,False
17009,False
17010,False
17017,False
17020,True
17028,False
17031,True
17033,False
17034,False
17036,False
17039,False
17042,False
17043,False
17049,False
17050,True
17055,False
17061,True
17064,False
17066,False
17067,True
17074,False
17076,False
17077,False
17079,False
17080,False
17082,False
17083,True
17088,False
17092,False
17094,True
17096,False
17098,True
17099,True
17101,False
17105,False
17106,False
17112,False
17114,False
17121,True
17122,False
17126,True
17127,True
17132,False
17135,True
17140,False
17147,False
17148,False
17158,False
17162,True
17164,False
17167,False
17168,False
17169,False
17175,False
17180,False
17181,True
17185,True
17186,False
17188,False
17193,False
17206,False
17213,False
17217,False
17225,False
17227,False
17238,False
17240,False
17241,False
17245,False
17248,True
17249,False
17252,False
17254,False
17255,True
17258,False
17266,True
17268,False
17270,False
17276,False
17278,True
17279,True
17282,False
17286,False
17289,False
17292,True
17299,True
17300,False
17301,False
17307,True
17310,False
17312,False
17313,False
17318,True
17324,True
17326,True
17335,False
17336,True
17344,False
17346,False
17347,False
17351,False
17352,False
17354,False
17358,False
17361,False
17362,False
17376,False
17377,True
17379,False
17381,False
17391,True
17398,True
17405,False
17408,False
17410,True
17415,False
17416,True
17421,False
17422,True
17425,True
17426,False
17431,False
17432,False
17433,False
17441,False
17444,False
17445,False
17448,True
17449,False
17451,False
17452,False
17454,False
17455,False
17460,False
17462,False
17466,False
17478,True
17483,False
17484,False
17489,True
17491,False
17492,False
17493,False
17504,False
17505,False
17508,False
17510,False
17514,False
17522,False
17530,False
17532,False
17534,False
17536,False
17540,False
17544,False
17546,False
17549,False
17550,False
17554,False
17556,False
17557,False
17561,False
17564,False
17568,False
17572,False
17574,False
17581,False
17582,False
17584,False
17590,False
17592,False
17594,False
17597,False
17603,True
17609,True
17614,False
17615,False
17620,False
17622,False
17628,False
17644,False
17645,False
17647,False
17650,True
17653,False
17658,False
17660,True
17665,True
17669,False
17674,False
17676,False
17678,False
17680,False
17682,False
17686,False
17689,False
17692,True
17695,False
17696,True
17698,True
17706,False
17708,False
17710,False
17716,True
17724,False
17725,False
17729,False
17731,False
17733,False
17738,False
17741,False
17742,False
17748,False
17751,False
17765,False
17766,True
17767,True
17769,False
17773,True
17775,False
17777,False
17783,False
17785,False
17786,True
17790,True
17791,True
17794,True
17800,False
17802,True
17803,False
17805,False
17808,True
17811,False
17816,False
17817,True
17821,False
17822,False
17826,True
17834,False
17844,False
17857,False
17860,True
17864,False
17865,False
17878,False
17880,False
17883,False
17884,False
17886,False
17895,False
17902,False
17909,True
17912,False
17916,False
17919,False
17920,False
17922,False
17923,False
17924,False
17927,False
17929,False
17930,False
17931,False
17939,False
17943,True
17944,False
17948,False
17952,False
17954,False
17955,False
17957,False
17960,False
17962,False
17964,False
17973,False
17977,True
17980,False
17981,True
17984,False
17985,True
17991,False
17992,False
17993,False
17995,False
17996,False
18005,False
18006,False
18012,False
18013,False
18015,False
18022,False
18024,False
18031,True
18044,False
18047,False
18048,True
18051,True
18061,False
18063,False
18064,False
18067,False
18069,False
18073,True
18074,True
18076,False
18081,False
18082,False
18084,False
18089,False
18091,True
18096,False
18102,False
18111,False
18113,False
18116,False
18118,False
18121,False
18123,False
18128,False
18134,False
18137,True
18140,False
18143,True
18145,False
18151,True
18152,False
18153,True
18154,False
18156,True
18163,False
18167,False
18168,False
18169,False
18171,False
18174,True
18186,False
18190,True
18195,False
18196,False
18197,False
18198,True
18202,False
18209,False
18213,False
18214,False
18215,False
18217,False
18218,False
18219,False
18224,False
18225,True
18230,False
18242,True
18244,False
18248,False
18250,False
18256,False
18261,False
18270,False
18271,False
18276,True
18285,False
18286,False
18289,False
18295,False
18296,False
18300,True
18301,False
18308,True
18309,False
18313,False
18314,False
18316,False
18318,True
18319,True
18321,False
18329,False
18331,True
18332,True
18333,False
18335,True
18340,False
18347,False
18348,False
18356,True
18357,False
18360,False
18364,True
18366,False
18371,False
18373,True
18375,False
18377,True
18378,True
18380,False
18385,False
18388,False
18389,True
18390,False
18391,False
18397,True
18399,False
18401,True
18402,False
18407,False
18411,False
18413,False
18416,False
18419,False
18420,True
18427,True
18431,False
18433,False
18434,False
18435,False
18439,False
18441,False
18442,True
18443,False
18444,False
18447,False
18455,False
18465,True
18468,False
18470,False
18473,True
18476,False
18484,True
18485,True
18488,False
18492,False
18495,False
18501,False
18505,False
18513,False
18516,True
18522,False
18526,False
18529,False
18530,False
18535,False
18537,True
18538,True
18541,False
18548,False
18553,True
18554,False
18559,False
18560,False
18563,False
18564,True
18565,True
18568,False
18569,True
18573,True
18576,False
18577,False
18578,False
18579,True
18580,False
18583,False
18587,True
18591,True
18592,False
18593,False
18594,False
18598,False
18599,False
18601,False
18609,False
18616,False
18618,False
18619,True
18620,True
18624,False
18626,False
18634,False
18638,False
18639,False
18640,True
18641,False
18643,True
18646,True
18647,False
18652,False
18654,False
18657,True
18659,False
18662,False
18669,False
18675,False
18681,False
18684,False
18688,False
18689,True
18691,False
18692,True
18697,False
18698,True
18703,False
18704,False
18705,False
18706,False
18710,True
18711,True
18712,False
18713,False
18720,False
18730,False
18731,False
18735,False
18738,False
18743,False
18744,False
18749,False
18754,True
18757,True
18759,False
18761,False
18768,False
18769,False
18773,False
18779,False
18787,True
18790,False
18792,False
18793,True
18794,False
18795,False
18798,False
18804,False
18806,False
18810,False
18812,False
18815,False
18817,True
18818,False
18820,False
18823,False
18826,False
18827,True
18831,False
18836,False
18838,True
18839,False
18841,False
18844,False
18849,False
18850,True
18853,False
18856,False
18857,False
18859,True
18860,True
18861,False
18862,True
18863,True
18864,False
18865,False
18868,False
18871,False
18872,False
18878,False
18882,False
18885,False
18886,True
18889,False
18890,False
18893,False
18894,False
18895,True
18898,False
18900,False
18903,False
18905,False
18910,False
18911,True
18912,True
18917,False
18919,True
18927,False
18930,True
18931,False
18932,False
18936,False
18937,False
18940,False
18943,True
18948,False
18949,False
18956,False
18960,True
18965,False
18966,False
18969,False
18972,True
18974,True
18976,False
18977,True
18981,False
18986,False
18987,False
18991,False
18992,True
18993,False
18994,True
18995,False
18996,False
18997,False
19001,False
19007,False
19015,False
19016,False
19021,False
19029,True
19030,False
19033,True
19036,True
19044,True
19046,False
19047,False
19049,False
19055,False
19058,False
19059,False
19060,False
19064,True
19073,False
19074,True
19083,False
19087,True
19088,False
19098,False
19102,False
19108,False
19114,True
19116,True
19121,False
19127,False
19129,False
19130,False
19131,False
19133,False
19134,False
19138,False
19140,True
19149,False
19152,False
19153,True
19157,True
19159,True
19160,False
19163,True
19168,True
19169,False
19172,False
19176,False
19178,False
19181,False
19185,False
19195,False
19198,False
19201,False
19205,False
19207,False
19208,False
19215,True
19216,False
19222,False
19228,False
19229,False
19230,False
19231,True
19232,False
19236,False
19245,False
19255,False
19263,False
19269,True
19270,False
19271,True
19276,False
19286,True
19290,False
19294,False
19295,False
19296,False
19297,True
19307,False
19308,False
19310,False
19313,False
19319,False
19323,True
19324,True
19326,True
19333,True
19334,False
19337,False
19338,True
19342,False
19343,False
19346,False
19347,True
19348,True
19349,False
19352,False
19354,False
19366,True
19367,False
19369,True
19371,False
19374,False
19378,False
19384,True
19385,False
19389,True
19391,False
19395,False
19397,True
19400,True
19401,True
19405,False
19413,False
19416,False
19418,True
19421,True
19422,False
19425,True
19426,False
19438,False
19439,False
19441,False
19444,False
19447,False
19449,False
19453,True
19457,True
19462,True
19465,False
19469,False
19472,True
19479,False
19481,False
19484,True
19490,True
19492,False
19499,True
19509,False
19514,True
19515,True
19518,True
19519,False
19525,True
19537,False
19541,False
19548,False
19549,True
19550,False
19551,True
19555,False
19556,True
19558,True
19562,False
19566,False
19571,True
19572,False
19573,False
19574,False
19577,True
19578,True
19580,False
19585,False
19587,True
19589,False
19591,False
19598,False
19599,False
19603,False
19604,True
19606,True
19610,False
19614,False
19617,True
19625,True
19626,False
19628,True
19636,False
19637,False
19638,True
19641,True
19642,True
19644,False
19651,True
19652,False
19653,True
19655,False
19662,False
19663,True
19665,False
19666,False
19667,True
19673,True
19674,False
19677,False
19680,False
19681,True
19682,False
19684,False
19685,False
19693,False
19695,False
19700,False
19705,False
19706,False
19717,False
19724,True
19725,True
19728,False
19732,False
19734,False
19736,False
19737,False
19739,True
19740,False
19741,False
19742,True
19745,True
19746,True
19750,False
19751,False
19753,False
19758,False
19759,True
19762,False
19765,True
19777,True
19783,True
19787,True
19788,True
19790,True
19797,True
19801,False
19806,False
19807,False
19809,True
19810,False
19812,True
19814,False
19818,False
19820,False
19821,False
19824,False
19828,False
19830,True
19831,False
19832,False
19833,False
19834,False
19837,False
19838,False
19841,True
19842,True
19856,False
19858,False
19859,False
19862,False
19865,False
19866,True
19868,False
19871,False
19872,False
19875,False
19876,False
19879,False
19882,False
19884,True
19886,False
19891,False
19892,False
19895,False
19898,False
19905,True
19910,False
19913,True
19924,False
19932,False
19936,False
19940,False
19941,False
19948,False
19950,True
19961,True
19965,False
19969,False
19971,False
19972,False
19974,True
19977,False
19980,False
19982,False
19987,True
19989,False
19995,True
19997,False
20009,False
20010,False
20015,False
20016,False
20023,False
20024,False
20026,False
20028,False
20034,False
20041,False
20046,True
20056,False
20059,False
20062,False
20063,False
20069,False
20081,False
20089,False
20096,False
20098,True
20099,False
20111,False
20112,False
20115,False
20119,False
20122,False
20128,True
20129,True
20130,True
20131,False
20132,False
20134,False
20141,False
20144,False
20145,False
20149,True
20150,False
20155,False
20159,False
20180,True
20181,True
20182,True
20185,False
20186,True
20189,False
20191,False
20192,False
20199,False
20200,False
20201,False
20206,False
20207,False
20209,True
20210,False
20212,False
20216,False
20218,False
20230,False
20235,False
20240,False
20243,False
20245,False
20247,False
20248,True
20250,False
20251,False
20254,False
20260,False
20262,False
20266,True
20267,False
20270,False
20271,False
20272,False
20273,True
20274,False
20282,False
20285,False
20286,False
20289,False
20290,False
20294,False
20301,False
20305,False
20306,False
20308,False
20309,True
20311,True
20314,False
20315,False
20316,False
20319,True
20323,False
20324,False
20325,False
20326,True
20327,False
20332,False
20338,False
20349,True
20350,False
20351,False
20352,True
20368,False
20370,False
20372,False
20375,False
20377,False
20379,True
20380,False
20381,False
20385,True
20388,False
20390,False
20391,False
20393,False
20397,True
20403,False
20404,True
20405,False
20407,True
20410,False
20415,False
20416,False
20418,False
20419,False
20420,False
20425,False
20427,True
20428,False
20434,False
20435,False
20437,True
20440,False
20443,False
20450,False
20454,True
20456,True
20461,False
20465,True
20468,False
20474,False
20477,False
20480,False
20481,False
20482,True
20486,True
20490,False
20492,False
20496,False
20497,True
20500,True
20501,False
20504,False
20507,False
20513,True
20518,False
20521,True
20524,False
20532,True
20533,False
20535,False
20537,False
20542,False
20548,False
20550,True
20555,False
20556,True
20561,False
20564,False
20572,False
20577,False
20582,True
20589,True
20591,False
20593,False
20597,False
20598,False
20599,False
20603,False
20606,False
20610,False
20613,False
20622,False
20635,False
20640,False
20647,False
20650,True
20661,False
20662,False
20664,False
20665,False
20674,False
20675,True
20680,False
20683,False
20685,True
20688,False
20689,False
20692,False
20694,True
20698,False
20701,False
20707,False
20716,False
20718,True
20723,False
20727,False
20728,False
20732,True
20733,False
20745,True
20747,False
20751,False
20757,False
20760,False
20762,False
20764,False
20766,False
20771,False
20775,False
20776,False
20778,False
20779,False
20780,False
20783,False
20784,False
20792,True
20798,False
20800,False
20801,False
20806,False
20809,False
20818,False
20825,True
20826,False
20830,False
20833,False
20838,False
20842,False
20847,False
20855,False
20857,False
20863,False
20865,False
20868,False
20872,True
20873,False
20880,False
20881,False
20882,False
20888,False
20894,False
20902,True
20905,True
20906,False
20909,False
20910,False
20911,True
20912,False
20913,False
20920,False
20925,False
20926,False
20928,False
20929,False
20932,False
20934,False
20936,False
20937,False
20939,False
20943,False
20946,False
20947,False
20955,False
20960,False
20961,False
20962,True
20966,False
20968,False
20971,True
20972,False
20973,False
20974,False
20978,True
20979,True
20980,False
20989,False
20993,True
20997,True
21022,False
21023,False
21024,False
21029,True
21039,False
21050,False
21053,False
21055,False
21056,False
21065,True
21066,False
21069,False
21079,False
21082,True
21084,True
21094,False
21096,False
21100,True
21101,False
21102,True
21105,True
21109,False
21111,True
21112,False
21115,False
21118,False
21123,False
21133,False
21136,False
21137,True
21140,True
21143,False
21144,False
21148,False
21149,False
21152,False
21157,False
21161,False
21162,False
21164,True
21165,False
21167,False
21175,False
21176,True
21183,False
21186,True
21188,False
21193,False
21197,False
21198,False
21201,False
21210,False
21212,False
21214,False
21217,False
21220,False
21221,False
21224,False
21227,False
21229,True
21239,False
21243,False
21254,True
21259,True
21262,False
21263,False
21271,False
21273,False
21275,False
21276,False
21278,False
21279,False
21282,False
21287,False
21292,False
21299,False
21302,False
21307,False
21310,False
21314,True
21315,False
21316,False
21317,True
21321,True
21322,False
21324,False
21326,True
21333,False
21335,False
21336,False
21338,True
21340,False
21341,False
21349,True
21351,False
21355,True
21356,False
21360,False
21364,False
21371,False
21374,False
21379,False
21382,False
21391,False
21397,False
21401,False
21402,False
21405,True
21413,False
21417,True
21418,False
21430,False
21432,False
21433,False
21434,True
21437,False
21438,False
21439,False
21445,False
21446,False
21447,True
21450,False
21451,False
21452,False
21453,False
21454,False
21464,True
21482,True
21484,True
21488,False
21489,True
21493,False
21497,False
21503,False
21507,False
21508,False
21509,False
21511,False
21513,False
21518,False
21523,False
21524,True
21532,True
21536,True
21540,False
21542,False
21543,False
21552,True
21554,False
21561,False
21563,False
21566,False
21569,False
21570,False
21571,False
21574,False
21580,False
21585,True
21587,False
21590,False
21593,False
21594,False
21598,False
21600,True
21603,False
21604,False
21607,False
21611,True
21612,False
21613,False
21614,True
21622,False
21623,False
21627,False
21629,True
21631,True
21632,False
21633,False
21634,True
21646,True
21649,True
21651,False
21653,False
21659,False
21660,False
21662,True
21668,True
21678,False
21680,False
21684,True
21693,True
21695,False
21697,False
21698,True
21703,True
21712,False
21716,False
21717,False
21718,False
21725,False
21726,True
21729,False
21732,False
21735,False
21744,False
21746,True
21748,False
21753,False
21759,True
21765,False
21768,False
21769,False
21772,False
21781,False
21782,False
21784,True
21785,False
21786,True
21787,False
21790,False
21795,False
21802,False
21803,False
21804,False
21811,True
21815,False
21818,False
21819,False
21822,True
21829,False
21833,False
21834,False
21837,True
21838,False
21839,False
21841,False
21843,False
21846,True
21859,False
21867,False
21868,False
21870,True
21873,False
21874,False
21877,False
21879,False
21880,False
21888,False
21889,False
21896,True
21897,False
21903,False
21908,False
21909,False
21910,True
21911,False
21914,False
21915,False
21916,False
21918,True
21922,True
21923,False
21929,False
21930,False
21934,True
21940,False
21943,True
21953,False
21957,True
21961,False
21968,False
21973,False
21974,False
21976,True
21977,False
21988,False
21994,False
21998,True
22001,True
22004,False
22007,False
22011,False
22014,False
22015,False
22017,False
22019,False
22020,False
22021,False
22023,False
22029,False
22031,False
22035,False
22036,True
22040,False
22042,False
22044,True
22046,False
22055,False
22057,False
22058,False
22066,False
22070,False
22071,False
22076,False
22077,False
22078,False
22080,False
22085,True
22087,False
22092,False
22094,False
22096,False
22098,False
22103,False
22107,False
22112,False
22113,True
22120,False
22122,False
22126,False
22127,False
22130,False
22134,False
22137,True
22148,False
22155,False
22158,False
22159,False
22162,False
22165,True
22166,True
22168,True
22175,True
22179,False
22185,True
22190,False
22191,False
22193,False
22195,False
22198,False
22200,False
22208,True
22209,True
22214,False
22215,False
22216,False
22217,False
22222,False
22228,False
22231,True
22233,False
22235,True
22236,False
22238,False
22242,True
22247,True
22252,False
22261,False
22270,True
22273,True
22274,False
22279,False
22285,False
22287,False
22290,False
22291,False
22292,False
22295,False
22298,False
22300,True
22303,True
22304,False
22305,False
22310,False
22311,True
22312,False
22314,False
22320,False
22322,False
22323,False
22327,False
22330,False
22332,True
22336,False
22337,False
22341,False
22346,False
22347,False
22352,False
22356,False
22362,True
22363,False
22364,False
22370,False
22384,True
22387,False
22389,False
22390,False
22394,True
22396,False
22403,True
22408,True
22411,False
22412,False
22416,True
22419,False
22424,False
22427,True
22433,False
22438,False
22442,False
22445,False
22456,False
22462,False
22463,True
22465,True
22474,False
22477,False
22478,False
22479,False
22480,False
22481,False
22482,False
22484,False
22485,False
22486,True
22493,False
22497,False
22503,False
22504,False
22507,True
22513,False
22516,True
22522,True
22526,True
22527,False
22535,False
22536,True
22547,False
22552,False
22555,False
22557,False
22562,False
22567,False
22569,False
22573,False
22576,False
22578,False
22582,True
22586,False
22587,False
22589,True
22591,False
22597,True
22599,True
22605,False
22606,False
22613,False
22616,False
22617,False
22618,False
22622,False
22625,False
22627,True
22628,False
22629,False
22630,False
22634,False
22635,True
22641,False
22648,False
22649,False
22650,False
22656,False
22657,False
22665,False
22666,False
22667,False
22669,True
22673,False
22678,False
22687,False
22694,False
22695,True
22697,False
22698,False
22699,False
22700,False
22701,False
22705,False
22706,False
22707,False
22712,True
22713,False
22718,True
22722,False
22723,False
22724,False
22727,False
22729,True
22731,False
22733,False
22736,False
22744,False
22748,True
22751,True
22753,True
22754,True
22755,False
22771,True
22773,False
22776,False
22778,False
22779,True
22781,False
22787,False
22789,False
22790,False
22793,False
22798,True
22802,False
22803,False
22804,False
22805,False
22807,False
22810,True
22823,False
22826,False
22829,False
22830,False
22834,False
22835,False
22840,True
22841,False
22842,True
22843,False
22852,False
22853,True
22856,False
22858,True
22863,True
22866,False
22871,False
22874,False
22875,True
22876,False
22880,False
22883,True
22888,False
22896,False
22898,False
22901,True
22904,True
22907,False
22910,False
22911,False
22913,False
22915,False
22917,False
22920,True
22922,True
22927,False
22928,True
22930,False
22931,True
22934,True
22935,False
22936,True
22942,False
22944,False
22950,False
22960,False
22961,True
22962,False
22967,False
22974,False
22975,False
22978,False
22982,False
22989,False
22991,False
22995,False
22996,True
22997,False
22998,False
22999,True
23019,False
23021,False
23022,False
23025,True
23026,False
23029,False
23038,False
23039,True
23041,False
23045,False
23065,False
23068,True
23077,False
23083,True
23087,True
23090,False
23095,True
23100,False
23109,False
23115,False
23119,False
23121,False
23123,True
23128,False
23129,False
23131,False
23135,True
23136,True
23141,True
23143,False
23144,False
23149,True
23152,False
23157,False
23158,True
23167,False
23168,True
23172,True
23173,True
23177,False
23179,True
23182,False
23183,False
23184,True
23188,True
23191,True
23192,True
23201,False
23210,False
23211,False
23212,False
23221,False
23222,False
23223,True
23226,False
23227,False
23231,False
23235,False
23237,False
23238,True
23243,False
23246,False
23249,False
23254,True
23256,False
23261,False
23262,False
23264,False
23265,False
23266,False
23267,True
23273,False
23278,False
23280,True
23281,True
23283,False
23285,True
23292,False
23297,False
23301,False
23302,False
23304,True
23308,False
23312,True
23320,False
23328,False
23332,False
23333,False
23339,True
23343,False
23344,False
23350,True
23358,True
23363,False
23365,False
23367,False
23368,True
23373,True
23376,False
23378,False
23379,False
23383,False
23384,False
23387,False
23388,True
23392,False
23397,True
23400,False
23401,True
23402,False
23417,False
23420,False
23425,False
23427,True
23431,False
23436,True
23437,False
23439,True
23441,False
23442,False
23445,False
23448,False
23451,True
23453,True
23454,False
23456,True
23458,False
23463,False
23467,False
23468,True
23474,False
23482,False
23485,False
23488,False
23490,False
23492,True
23517,False
23518,False
23520,False
23521,False
23522,False
23523,True
23525,False
23527,False
23538,False
23542,False
23545,False
23549,False
23552,True
23553,True
23556,False
23565,False
23575,False
23578,False
23581,False
23587,False
23589,True
23597,False
23600,True
23604,False
23607,False
23612,False
23613,False
23615,False
23619,False
23621,False
23622,True
23623,False
23630,True
23631,False
23639,False
23643,True
23644,False
23645,False
23646,True
23648,True
23651,True
23653,False
23655,False
23662,False
23666,True
23671,False
23672,False
23676,True
23679,False
23680,False
23681,False
23682,False
23683,False
23689,False
23692,True
23697,False
23701,False
23702,False
23704,False
23705,False
23712,True
23713,False
23723,True
23726,False
23736,True
23740,True
23741,True
23742,False
23744,False
23745,False
23746,False
23748,False
23753,True
23755,False
23756,False
23757,False
23763,False
23768,False
23769,False
23771,False
23772,False
23773,False
23777,False
23778,False
23780,False
23786,True
